timestamp,src_ip,dst_ip,src_mac,dst_mac,protocol,length,info,label,packets_per_second,src_port,dst_port,attack_label
1755953624.7580848,,,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),normal,27610.306476184243,,,normal
1755953624.7883327,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,27610.3264658908,,,normal
1755953624.7883935,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,27607.088621209616,54568.0,5556.0,normal
1755953624.8216102,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,27605.381879684697,,,normal
1755953624.8216426,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,29138.8379117519,54568.0,5556.0,normal
1755953624.8243668,192.168.1.1,192.168.1.2,a0:14:3d:ed:92:14,38:fc:98:e9:e3:50,UDP,605,UDP Packet 192.168.1.1:5554 -> 192.168.1.2:54567,normal,26949.66370039645,5554.0,54567.0,normal
1755953624.824375,,,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),normal,33111.93352832207,,,normal
1755953624.8273368,,,a0:14:3d:ed:92:14,ff:ff:ff:ff:ff:ff,802.11,207,"Beacon Frame, SSID='Hidden'",normal,31052.426613728167,,,normal
1755953624.8933508,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,31051.616005501943,,,normal
1755953624.893498,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,24837.910981190762,54568.0,5556.0,normal
1755953624.9177516,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,24837.995129620165,,,normal
1755953624.9177716,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,25216.26929989433,54568.0,5556.0,normal
1755953624.917786,192.168.1.1,192.168.1.2,a0:14:3d:ed:92:14,38:fc:98:e9:e3:50,UDP,605,UDP Packet 192.168.1.1:5554 -> 192.168.1.2:54567,normal,28704.424230844783,5554.0,54567.0,normal
1755953624.917791,,,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),normal,38380.63274028406,,,normal
1755953624.917795,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,50714.879132210706,,,normal
1755953624.9178038,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,56348.29666681848,54568.0,5556.0,normal
1755953624.9340549,,,a0:14:3d:ed:92:14,ff:ff:ff:ff:ff:ff,802.11,207,"Beacon Frame, SSID='Hidden'",normal,50183.2792664039,,,normal
1755953624.939698,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,50190.379401074,,,normal
1755953624.9397175,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,51042.880214082135,54568.0,5556.0,normal
1755953624.9554794,192.168.1.1,192.168.1.2,a0:14:3d:ed:92:14,38:fc:98:e9:e3:50,UDP,605,UDP Packet 192.168.1.1:5554 -> 192.168.1.2:54567,normal,50987.53814437148,5554.0,54567.0,normal
1755953624.9555562,,,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),normal,46120.00653273369,,,normal
1755953624.9705708,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,46121.683608178064,,,normal
1755953624.9705982,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,47122.881493941066,54568.0,5556.0,normal
1755953624.9734864,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,73,RadioTap / 802.11 Management Action 38:fc:98:e9:e3:50 (TA=SA) > a0:14:3d:ed:92:14 (RA=DA) / Dot11Action / Raw,normal,47138.68803220913,,,normal
1755953624.9742296,,,a0:14:3d:ed:92:14,38:fc:98:e9:e3:50,802.11,73,RadioTap / 802.11 Management Action a0:14:3d:ed:92:14 (TA=SA) > 38:fc:98:e9:e3:50 (RA=DA) / Dot11Action / Raw,normal,45663.945606422654,,,normal
1755953624.9750855,,,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),normal,45704.007886976164,,,normal
1755953625.0000265,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,39537.91850310216,,,normal
1755953625.0001645,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,39883.23971684619,54568.0,5556.0,normal
1755953625.019507,192.168.1.1,192.168.1.2,a0:14:3d:ed:92:14,38:fc:98:e9:e3:50,UDP,605,UDP Packet 192.168.1.1:5554 -> 192.168.1.2:54567,normal,39885.067293960776,5554.0,54567.0,normal
1755953625.0195696,,,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),normal,40342.568515990584,,,normal
1755953625.0312965,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,40344.770684260584,,,normal
1755953625.0313616,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,38616.3487062386,54568.0,5556.0,normal
1755953625.032673,,,a0:14:3d:ed:92:14,ff:ff:ff:ff:ff:ff,802.11,207,"Beacon Frame, SSID='Hidden'",normal,35159.2254092689,,,normal
1755953625.0658565,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,25174.294083584344,,,normal
1755953625.0659168,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,13667.019682282324,54568.0,5556.0,normal
1755953625.0863004,192.168.1.1,192.168.1.2,a0:14:3d:ed:92:14,38:fc:98:e9:e3:50,UDP,605,UDP Packet 192.168.1.1:5554 -> 192.168.1.2:54567,normal,8001.494256708202,5554.0,54567.0,normal
1755953625.086332,,,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),normal,9575.223554513319,,,normal
1755953625.0948846,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,9572.209431175579,,,normal
1755953625.09495,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,7780.090933757028,54568.0,5556.0,normal
1755953625.1248477,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,7778.591087769346,,,normal
1755953625.1249104,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,7924.69784449419,54568.0,5556.0,normal
1755953625.1379955,,,a0:14:3d:ed:92:14,ff:ff:ff:ff:ff:ff,802.11,207,"Beacon Frame, SSID='Hidden'",normal,7925.188895420113,,,normal
1755953625.1493697,192.168.1.1,192.168.1.2,a0:14:3d:ed:92:14,38:fc:98:e9:e3:50,UDP,605,UDP Packet 192.168.1.1:5554 -> 192.168.1.2:54567,normal,6105.974360610255,5554.0,54567.0,normal
1755953625.1494536,,,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),normal,6684.444374268382,,,normal
1755953625.152965,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,6631.402488459504,,,normal
1755953625.153024,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,7422.035390921359,54568.0,5556.0,normal
1755953625.1863658,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,7421.530272439403,,,normal
1755953625.1864438,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,7700.658741327553,54568.0,5556.0,normal
1755953625.2185757,192.168.1.1,192.168.1.2,a0:14:3d:ed:92:14,38:fc:98:e9:e3:50,UDP,605,UDP Packet 192.168.1.1:5554 -> 192.168.1.2:54567,normal,7699.629835217378,5554.0,54567.0,normal
1755953625.2187998,,,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),normal,7125.334914094492,,,normal
1755953625.2188025,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,26186.089378594737,,,normal
1755953625.2188065,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,37754.090068101315,54568.0,5556.0,normal
1755953625.236763,,,a0:14:3d:ed:92:14,ff:ff:ff:ff:ff:ff,802.11,207,"Beacon Frame, SSID='Hidden'",normal,37718.74453947186,,,normal
1755953625.2454486,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,37722.994432010004,,,normal
1755953625.2455132,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,37667.93742458617,54568.0,5556.0,normal
1755953625.2775066,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,37667.047294645025,,,normal
1755953625.277577,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,36801.14026265828,54568.0,5556.0,normal
1755953625.281552,192.168.1.1,192.168.1.2,a0:14:3d:ed:92:14,38:fc:98:e9:e3:50,UDP,605,UDP Packet 192.168.1.1:5554 -> 192.168.1.2:54567,normal,36807.8721862258,5554.0,54567.0,normal
1755953625.2815592,,,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),normal,43032.99491128663,,,normal
1755953625.3058245,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,43033.38309778696,,,normal
1755953625.3059447,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,42652.08848736991,54568.0,5556.0,normal
1755953625.3367147,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,42649.89231117104,,,normal
1755953625.3367758,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,43464.69641119829,54568.0,5556.0,normal
1755953625.3398523,,,a0:14:3d:ed:92:14,ff:ff:ff:ff:ff:ff,802.11,207,"Beacon Frame, SSID='Hidden'",normal,42885.1665458993,,,normal
1755953625.3451114,192.168.1.1,192.168.1.2,a0:14:3d:ed:92:14,38:fc:98:e9:e3:50,UDP,605,UDP Packet 192.168.1.1:5554 -> 192.168.1.2:54567,normal,42880.43477209413,5554.0,54567.0,normal
1755953625.34517,,,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),normal,42883.88619238972,,,normal
1755953625.3671167,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,42884.6648271991,,,normal
1755953625.3671737,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,43120.80339641588,54568.0,5556.0,normal
1755953625.395028,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,43121.04235670091,,,normal
1755953625.3951046,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,43551.25946016747,54568.0,5556.0,normal
1755953625.411322,192.168.1.1,192.168.1.2,a0:14:3d:ed:92:14,38:fc:98:e9:e3:50,UDP,605,UDP Packet 192.168.1.1:5554 -> 192.168.1.2:54567,normal,24489.324373275856,5554.0,54567.0,normal
1755953625.4113882,,,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),normal,12910.230722819284,,,normal
1755953625.4266574,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,12910.720763832836,,,normal
1755953625.426729,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,13604.01476840782,54568.0,5556.0,normal
1755953625.4432845,,,a0:14:3d:ed:92:14,ff:ff:ff:ff:ff:ff,802.11,207,"Beacon Frame, SSID='Hidden'",normal,12833.17807749819,,,normal
1755953625.457654,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,12835.09484979022,,,normal
1755953625.4580455,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,12251.915233365438,54568.0,5556.0,normal
1755953625.476961,192.168.1.1,192.168.1.2,a0:14:3d:ed:92:14,38:fc:98:e9:e3:50,UDP,605,UDP Packet 192.168.1.1:5554 -> 192.168.1.2:54567,normal,12241.980447791791,5554.0,54567.0,normal
1755953625.4770262,,,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),normal,6016.857722730964,,,normal
1755953625.4932666,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,6017.875916012835,,,normal
1755953625.4932797,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,9414.777965074883,54568.0,5556.0,normal
1755953625.5341728,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,9414.375709871423,,,normal
1755953625.5343246,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,8924.398943780372,54568.0,5556.0,normal
1755953625.5775027,192.168.1.1,192.168.1.2,a0:14:3d:ed:92:14,38:fc:98:e9:e3:50,UDP,605,UDP Packet 192.168.1.1:5554 -> 192.168.1.2:54567,normal,8909.304985839623,5554.0,54567.0,normal
1755953625.5775192,,,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),normal,11939.148266466062,,,normal
1755953625.5835786,,,a0:14:3d:ed:92:14,ff:ff:ff:ff:ff:ff,802.11,207,"Beacon Frame, SSID='Hidden'",normal,11094.899084384548,,,normal
1755953625.5852337,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,11122.83045687121,,,normal
1755953625.585243,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,15622.673821317085,54568.0,5556.0,normal
1755953625.5898044,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,15631.84026412953,,,normal
1755953625.5898156,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,19440.547415982117,54568.0,5556.0,normal
1755953625.5912583,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,73,RadioTap / 802.11 Management Action 38:fc:98:e9:e3:50 (TA=SA) > a0:14:3d:ed:92:14 (RA=DA) / Dot11Action / Raw,normal,19472.122261891778,,,normal
1755953625.5912688,,,a0:14:3d:ed:92:14,38:fc:98:e9:e3:50,802.11,73,RadioTap / 802.11 Management Action a0:14:3d:ed:92:14 (TA=SA) > 38:fc:98:e9:e3:50 (RA=DA) / Dot11Action / Raw,normal,23481.282222508777,,,normal
1755953625.5912702,,,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),normal,58430.541007094376,,,normal
1755953625.6080775,192.168.1.1,192.168.1.2,a0:14:3d:ed:92:14,38:fc:98:e9:e3:50,UDP,605,UDP Packet 192.168.1.1:5554 -> 192.168.1.2:54567,normal,57734.46523510108,5554.0,54567.0,normal
1755953625.6080873,,,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),normal,62846.449977491226,,,normal
1755953625.609089,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,62892.89068702546,,,normal
1755953625.6091,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,67227.19685231429,54568.0,5556.0,normal
1755953625.6386566,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,67226.24518010973,,,normal
1755953625.6386738,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,69373.57234961502,54568.0,5556.0,normal
1755953625.647638,,,a0:14:3d:ed:92:14,ff:ff:ff:ff:ff:ff,802.11,207,"Beacon Frame, SSID='Hidden'",normal,69376.07128007433,,,normal
1755953625.6692345,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,65565.3828409905,,,normal
1755953625.6692572,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,67771.68856121873,54568.0,5556.0,normal
1755953625.6717682,192.168.1.1,192.168.1.2,a0:14:3d:ed:92:14,38:fc:98:e9:e3:50,UDP,605,UDP Packet 192.168.1.1:5554 -> 192.168.1.2:54567,normal,67462.37751872641,5554.0,54567.0,normal
1755953625.6717775,,,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),normal,72838.53234429716,,,normal
1755953625.7027576,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,69800.79555840044,,,normal
1755953625.702782,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,71848.57530002284,54568.0,5556.0,normal
1755953625.7326586,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,71820.03922186879,,,normal
1755953625.7326744,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,69620.229431659,54568.0,5556.0,normal
1755953625.7402823,192.168.1.1,192.168.1.2,a0:14:3d:ed:92:14,38:fc:98:e9:e3:50,UDP,605,UDP Packet 192.168.1.1:5554 -> 192.168.1.2:54567,normal,69615.84002703973,5554.0,54567.0,normal
1755953625.7403102,,,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),normal,66946.25210196243,,,normal
1755953625.7489233,,,a0:14:3d:ed:92:14,ff:ff:ff:ff:ff:ff,802.11,207,"Beacon Frame, SSID='Hidden'",normal,66917.3992654832,,,normal
1755953625.7646616,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,62154.32169356335,,,normal
1755953625.7646823,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,29612.307900459906,54568.0,5556.0,normal
1755953625.8023684,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,29610.659754570264,,,normal
1755953625.8023868,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,27219.228902495513,54568.0,5556.0,normal
1755953625.803358,192.168.1.1,192.168.1.2,a0:14:3d:ed:92:14,38:fc:98:e9:e3:50,UDP,605,UDP Packet 192.168.1.1:5554 -> 192.168.1.2:54567,normal,27220.785082833154,5554.0,54567.0,normal
1755953625.8033674,,,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),normal,28136.072371431084,,,normal
1755953625.8253856,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,28136.65154615943,,,normal
1755953625.825408,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,27454.95320100577,54568.0,5556.0,normal
1755953625.855732,,,a0:14:3d:ed:92:14,ff:ff:ff:ff:ff:ff,802.11,207,"Beacon Frame, SSID='Hidden'",normal,27451.024380703653,,,normal
1755953625.857083,,,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,802.11,56,RadioTap / 802.11 Control RTS 38:fc:98:e9:e3:50 (TA) > a0:14:3d:ed:92:14 (RA),normal,27485.715571283385,,,normal
1755953625.8570895,192.168.1.2,192.168.1.1,38:fc:98:e9:e3:50,a0:14:3d:ed:92:14,UDP,160,UDP Packet 192.168.1.2:54568 -> 192.168.1.1:5556,normal,33045.41677986038,54568.0,5556.0,normal
1755953625.867309,192.168.1.1,192.168.1.2,a0:14:3d:ed:92:14,38:fc:98:e9:e3:50,UDP,605,UDP Packet 192.168.1.1:5554 -> 192.168.1.2:54567,normal,33030.39716029891,5554.0,54567.0,normal
