timestamp,src_ip,dst_ip,src_mac,dst_mac,protocol,length,info,command
1756151035.014628,N/A,N/A,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),N/A
1756151035.0354276,192.168.1.1,192.168.1.3,a0:14:3d:ed:92:14,34:60:f9:f5:3f:af,UDP,143,UDP Packet 192.168.1.1:14551 -> 192.168.1.3:14550,N/A
1756151035.0355422,N/A,N/A,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),N/A
1756151035.0590224,N/A,N/A,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),N/A
1756151035.0647283,N/A,N/A,a0:14:3d:ed:92:14,ff:ff:ff:ff:ff:ff,802.11,207,"Beacon Frame, SSID='Hidden'",N/A
1756151035.163673,N/A,N/A,a0:14:3d:ed:92:14,ff:ff:ff:ff:ff:ff,802.11,207,"Beacon Frame, SSID='Hidden'",N/A
1756151035.1846976,192.168.1.1,192.168.1.3,a0:14:3d:ed:92:14,34:60:f9:f5:3f:af,UDP,141,UDP Packet 192.168.1.1:14551 -> 192.168.1.3:14550,N/A
1756151035.1847575,N/A,N/A,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),N/A
1756151035.217245,N/A,N/A,a0:14:3d:ed:92:14,ff:ff:ff:ff:ff:ff,802.11,100,RadioTap / Dot11FCS / LLC / SNAP / ARP who has 192.168.1.2 says 192.168.1.1,N/A
1756151035.2651145,N/A,N/A,a0:14:3d:ed:92:14,ff:ff:ff:ff:ff:ff,802.11,207,"Beacon Frame, SSID='Hidden'",N/A
1756151035.2729995,N/A,N/A,a0:14:3d:ed:92:14,ff:ff:ff:ff:ff:ff,802.11,100,RadioTap / Dot11FCS / LLC / SNAP / ARP who has 192.168.1.5 says 192.168.1.1,N/A
1756151035.3032622,192.168.1.1,192.168.1.3,a0:14:3d:ed:92:14,34:60:f9:f5:3f:af,UDP,122,UDP Packet 192.168.1.1:14551 -> 192.168.1.3:14550,N/A
1756151035.3032763,N/A,N/A,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),N/A
1756151035.304419,192.168.1.3,192.168.1.1,34:60:f9:f5:3f:af,a0:14:3d:ed:92:14,UDP,150,UDP Packet 192.168.1.3:14551 -> 192.168.1.1:14550,N/A
1756151035.3230314,192.168.1.1,192.168.1.3,a0:14:3d:ed:92:14,34:60:f9:f5:3f:af,UDP,144,UDP Packet 192.168.1.1:14551 -> 192.168.1.3:14550,N/A
1756151035.3230636,N/A,N/A,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),N/A
1756151035.3444595,192.168.1.1,192.168.1.3,a0:14:3d:ed:92:14,34:60:f9:f5:3f:af,UDP,115,UDP Packet 192.168.1.1:14551 -> 192.168.1.3:14550,N/A
1756151035.3444872,N/A,N/A,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),N/A
1756151035.3727577,192.168.1.1,192.168.1.3,a0:14:3d:ed:92:14,34:60:f9:f5:3f:af,UDP,141,UDP Packet 192.168.1.1:14551 -> 192.168.1.3:14550,N/A
1756151035.37276,N/A,N/A,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),N/A
1756151035.3727612,N/A,N/A,a0:14:3d:ed:92:14,ff:ff:ff:ff:ff:ff,802.11,207,"Beacon Frame, SSID='Hidden'",N/A
1756151035.3877304,192.168.1.1,192.168.1.3,a0:14:3d:ed:92:14,34:60:f9:f5:3f:af,UDP,143,UDP Packet 192.168.1.1:14551 -> 192.168.1.3:14550,N/A
1756151035.3877378,N/A,N/A,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),N/A
1756151035.4125566,192.168.1.1,192.168.1.3,a0:14:3d:ed:92:14,34:60:f9:f5:3f:af,UDP,141,UDP Packet 192.168.1.1:14551 -> 192.168.1.3:14550,N/A
1756151035.4125643,N/A,N/A,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),N/A
1756151035.4692786,N/A,N/A,a0:14:3d:ed:92:14,ff:ff:ff:ff:ff:ff,802.11,207,"Beacon Frame, SSID='Hidden'",N/A
1756151035.5316346,192.168.1.1,192.168.1.3,a0:14:3d:ed:92:14,34:60:f9:f5:3f:af,UDP,141,UDP Packet 192.168.1.1:14551 -> 192.168.1.3:14550,N/A
1756151035.5316405,N/A,N/A,,a0:14:3d:ed:92:14,802.11,50,RadioTap / 802.11 Control Ack 00:00:00:00:00:00 (TA) > a0:14:3d:ed:92:14 (RA),N/A
1756151035.5520084,192.168.1.1,192.168.1.3,a0:14:3d:ed:92:14,34:60:f9:f5:3f:af,UDP,143,UDP Packet 192.168.1.1:14551 -> 192.168.1.3:14550,N/A
